ID,Geschlecht,Größe
"Anderson, Michael",Male,168
"Gish, Sierra",Female,173
"Ramos, Danyell",Female,161
"Than, Sean",Male,181
"Hutchinson, Nathan",Male,179
"Agnes, Kristin",Female,168
"Stampley, Marcus",Male,181
"Standish, Karlos",Male,166
"Reynolds, Andrew",Male,165
"Chan, James",Male,179
"Palomera, Sierra",Female,168
"Ishizuki, Solomon",Male,180
"Gemeda, Asashia",Female,160
"Kim, Zsakkar",Male,191
"Ancell, Claire",Female,185
"Smith, Savannah",Female,164
"Reynolds, Elijah",Male,184
"Nunnaley, Sasha",Female,162
"Riggen, Jocelyne",Female,156
"Tan, Steven",Male,191
"Torres, Tiffany",Female,158
"Berrien, Jarred",Male,178
"Silva, Ishmael",Male,174
"Ledinh, Susheel",Male,186
"Berzsenyi, Isabella",Female,162
"Chang, Anthony",Male,174
"Hartt, Rockne",Male,179
"Hannebaum, Brendan",Male,185
"Bowser, George",Male,167
"Lincoln, Picabo",Female,155
"Cox, Benjamin",Male,184
"Nguyen, L'Rae",Male,194
"Rodriguez, Keviyonna",Female,176
"Mahaffey, Naissa",Female,171
"Ulloa, Arys",Female,163
"Williams, Ivan",Male,180
"Hartfield, Zachary",Male,174
"Jimenez, Cornelius",Male,171
"Liles, Dane'Sha",Female,156
"Flores, Eva",Female,162
"Carlson, Alysyn",Female,164
"Garcia, Maya",Female,156
"Frank, Dalie",Female,163
"Lovato, Razzia",Female,155
"Simpson II, Darren",Male,173
"Rabideau, Katelyn",Female,176
"Erdenechimeg, Marcus",Male,184
"Carter, Cherokee",Female,170
"Johnson, Danial",Male,183
"Pelton, Alexandra",Female,159
"Miranda, Daionah",Female,152
"Sharrar, Jordan",Female,168
"Maxwell, Aleena",Female,161
"Lucero, Lilian",Female,156
"Hughes, Rachel",Female,161
"Griego, Youjia",Female,152
"Heath, Yiyang",Male,181
"Niedringhaus, Jordan",Male,174
"Orozco, Koral",Female,173
"Frayre Quiroz, Allison",Female,152
"Kaiser, Fanny",Female,173
"Valadez, Jasmine",Female,159
"Lor, Kendrick",Male,181
"Powell, Rachelle",Female,162
"Guerette, Shawn",Male,195
"Walisundara, Jevon",Male,171
"Fabio, Marcellus",Male,181
"Vasquez, Gregory",Male,165
"Tarin Sanchez, Kellsie",Female,164
"Gillooly, Iran",Female,156
"Locquiao-Rima, Joey",Male,168
"Ontiveros, Tram",Female,147
"Mc Kee, Yuliana",Female,157
"Carson, Taeler",Female,168
"Yambao, Patrick",Male,160
"Muwanga, Mariah",Female,162
"Lee, Aaron",Male,187
"Candelario, Jennifer",Female,164
"Vallez, Liani",Female,157
"Yang, Emmett",Male,180
"Roy, Lawrence",Male,188
"Graham, Nino",Male,174
"Davis, Gerardo",Male,202
"Torres-Gonzalez, Dajina",Female,162
"Regenold, Janet",Female,161
"Elliott, Melody",Female,153
"Brown, Joshua",Male,195
"Caballero, Monica",Female,152
"Flores, Bethel",Female,170
"Esselman, Kushal",Male,175
"Parker, Aaron",Male,161
"Goodloe, Daniel",Male,170
"Tostado, Alexandria",Female,161
"Ramirez, Jazzmine",Female,176
"Lollis, Kayla",Female,162
"Foster, Edson",Male,184
"Anaya, Millen",Female,154
"Taylor, Jesus",Male,177
"Stephens, Thalia",Female,158
"Moreno-Rios, Victoria",Female,159
"Lewis, Fidel",Male,202
"Patrick-Curley, Benjamin",Male,178
"Loya, Jhana",Female,179
"Sherpa, Andre",Male,188
"Harrison, Teddi",Female,163
"Broadus, Gabriel",Male,177
"Harmon, Shelby",Female,165
"Singh, Anthony",Male,184
"Nalla, Joshua",Male,176
"Castro, Mya",Female,173
"Williams, Carlos",Male,179
"Villalon, Monica",Female,171
"Shelpuk, Melissa",Female,150
"Burleson, Gerod",Male,176
"Granado, Josilyn",Female,166
"Jackson, Christopher",Male,179
"Perez, Jhoemelyn",Female,175
"Lopez, Taylor",Male,174
"Allen, Desirae",Female,150
"Feltz, Angel",Male,176
"Song, Edward",Male,184
"Petersen Srock, Alyssa",Female,161
"Tamura, Rakiem",Male,169
"Valenzuela, Kennedi",Female,140
"Esselman, Daniel",Male,170
"Marez, Jade",Female,159
"Thomas, Efrain",Male,187
"Halaseh, Gabe",Male,181
"Singh, Ross",Male,197
"Micael, Karlena",Female,162
"Eichelberger, Tateh",Female,161
"Sipos, Jerry",Female,164
"Yang, Joseph",Male,190
"Lim, Domenic",Male,176
"Diaz, Brittany",Female,161
"Alonso Guedea, Elaine",Female,160
"Xiong, Haseeb",Male,170
"Miranda, Alura",Female,171
"Barrera, Samantha",Female,177
"Romero, Damian",Male,180
"Allen, Brandon",Male,191
"Trujillo, Anupama",Female,178
"Salazar, Young Joo",Female,170
"Garcia, Alicyn",Female,158
"Mortensen, Enjoli",Female,166
"Yang, Robert",Male,167
"Medicine Blanket, Orson",Male,174
"Chavez, Taylor",Female,158
"Cha, Clarence",Male,179
"Lam, Quincy",Male,174
"Guevara, Alleandra",Female,178
"Perez, Rayven",Female,164
"Kamath, Tavien",Male,171
"Wade, Toby",Male,178
"Landwehr, Marshall",Male,164
"Stirmers, Uriah",Male,182
"Craion, Isaac",Male,188
"Jones, James",Male,180
"Flanders, Marisol",Female,172
"Sidberry, Joel",Male,180
"Gonzalez, Sanjana",Female,167
"Velazquez, Ngoc",Female,170
"Canales, Kaci",Female,169
"Qadri, Hunter",Male,183
"Adjei, Tomas",Male,190
"Lizer, Reginald",Male,178
"Watson, Efrain",Male,188
"Presley, Vanessa",Female,158
"Adams, Walter",Male,167
"Menning, Brittany",Female,176
"Williams, Levi",Male,184
"Rippy, Christopher",Male,183
"Flores, Theanysla",Female,171
"Vang, Trevor",Male,174
"Saenz, Brittany",Female,183
"Espinoza, Cyanna",Female,155
"Schwery, William",Male,182
"Park, Terrence",Male,191
"Ellington-Wright, Kyle",Male,164
"Hallman, Julio",Male,187
"Lee, Trent",Male,174
"Villagrana, Ji",Female,162
"Nunez, Cynthia",Female,168
"Padilla, Dej A Teiara",Female,174
"Romero, Khadija",Female,167
"Hernandez, Julia",Female,163
"Namkoong, Kendall",Male,186
"Brown, Kelsie",Female,162
"Blackmer, Srinivasa",Male,189
"Mendez Loya, Kaila",Female,141
"Xiong, John",Male,174
"Trujillo, Mona",Female,161
"Thorpe, Colin",Male,176
"Duncan, Nigel",Male,178
"Lapaz, Matthew",Male,176
"Blancas, Saprea",Female,166
"Sanchez, Jasmine",Female,154
"Brovsky, Micayla",Female,163
"Joseph, Adriel",Male,173
"Bertolina, Sarah",Female,157
"Sparks, Joshua",Male,185
"Aleman, Crystal",Female,159
"Ulrich, Jacob",Male,174
"Johnston, Isaiah",Male,174
"Corliss, Brittany",Female,173
"Colangelo, Deborah",Female,166
"Vang, Benjamin",Male,184
"James, Annalee",Female,160
"Strader, Matthew",Male,186
"Mehert Ab, Eric",Male,180
"Osborne, Edgar",Male,178
"Portillo G, Jasleen",Female,163
"Falope, Luis",Male,180
"James, Savannah",Female,168
"Eagle, Paul",Male,168
"Chun, Lance",Male,180
"Gentry, Tyler",Male,183
"Villalobos Lopez, Kiana",Female,152
"Ramsey-White, Brandon",Male,174
"Vann, Angelica",Female,164
"Supinski, Darby",Female,170
"Cluney, Halle",Female,160
"Chaparro, Adinidiin",Female,164
"Dahms, Miranda",Female,163
"Palmer, Joseph",Male,174
"Johnston, Tonny",Male,180
"Padilla-Desantos, Ana Seini",Female,166
"Brown, Gerade",Male,176
"Gomez, Dreanna",Female,163
"Estrada, Sade",Female,158
"Shelmire, Alyssa",Female,167
"Chand, Kau'Ihou",Male,181
"Pacheco, Porsha",Female,150
"Webb, Melyssa",Female,180
"Yang, Patrick",Male,165
"Wilson, Roberto",Male,179
"Mckeown-Drialo, Kenny",Male,178
"Santarosa, Michael",Male,185
"Jackson, Tori",Female,167
"Keith, Thomas",Male,191
"Ramirez-Quevado, Marco",Male,180
"Hill-Allen, Zachary",Male,180
"Regalado, Karina",Female,165
"Kauvar, Anna",Female,161
"Pham, Vidath",Male,175
"Hessler, Karina",Female,165
"Wilson, Sarah",Female,162
"Mekonnen, Melissa",Female,163
"Gagne, Mackenzie",Female,163
"Cha, Nikesh",Male,186
"Cauley, Guadalupe",Female,157
"Yost, Ashlyn",Female,158
"Powell, Karla",Female,160
"Perches, Hannah",Female,168
"Toney, Amanda",Female,166
"Lee, Maverick",Male,174
"Ward, Adria",Female,151
"Johnson, Keeman",Male,175
"Cornish, Mary",Female,176
"Day, Mason",Male,189
"Shahi, Keane",Male,175
"Vongphackdy, Ryan",Male,178
"Keith, Kanani",Female,158
"Mendoza, Briona",Female,154
"Levinsky Carter, Mitchell",Male,180
"Palmer, Michael",Male,181
"Gallegos, Brianna",Female,148
"Mitchell Williams, Juan",Male,191
"Cohen, Parker",Male,182
"Nagler, Florencia",Female,161
"Pham, Jonavan",Male,186
"Anderson, Augustus",Male,168
"Heimann, Orion",Male,179
"Middleton, Stephanie",Female,160
"Dang, Kent",Male,179
"Williams, Michael",Male,176
"Nguyen, Shawn",Male,188
"Hill, Eilish",Female,158
"Lopez, Breyonna",Female,167
"Tavera Posas, Janessa",Female,148
"Cheung, Valencia",Female,151
"Kazemi, Brandon",Male,182
"Long, Richee",Male,176
"Ireland, Adell",Female,153
"Tran, Dylan",Male,183
"Tipoti, Imane",Male,178
"Hintz, Danielle",Female,162
"Hoffpauir, Theodis",Male,178
"Jaimes, Alysha",Female,180
"Nunez, Hillary",Female,174
"Waidmann, Alyssa",Female,164
"Gomez, Jailyn",Female,164
"Chu, Kwang",Male,185
"Saravanan, Matthew",Male,199
"Guerrero, Matthew",Male,176
"Netzorg, Makayla",Female,172
"Rabe, Shannon",Female,155
"Sanchez, Isabelle",Female,158
"Otsuki, Teddy",Male,170
"Rodriguez, Molly",Female,166
"Barthe, Ryan",Male,183
"Borrego, Melissa",Female,156
"Perry, Hope",Female,156
"Simbenga, Jose",Male,164
"Hong, Dorian",Male,164
"Lobato, Noah",Male,182
"Ashlock, Rodney",Male,174
"Davis Jr, Deanna",Female,172
"Rush, Hannah",Female,162
"Nguyen, Benjamin",Male,169
"Beltran, Kimberly",Female,167
"Choi, Dante Alessandr",Male,166
"Phan, Joseph",Male,176
"Berns-Laborde, Leona",Female,166
"Campbell, Jose",Male,176
"Gash, Jose",Male,182
"Fortson, Kirsten",Female,167
"King, Jerrica",Female,161
"Hamilton, Frederico",Male,183
"Wyatt, Brooke",Female,167
"Hendrix, Joshua",Male,179
"Tan, Remon",Male,182
"Rindone Dodson, Victor",Male,193
"Collings, James",Male,193
"Ornelas, Summer",Female,161
"Steinemann, Abigail",Female,164
"Escamilla, Cydney",Female,172
"Hernandez, Rachel",Female,169
"Karp, Aranda",Female,151
"Hartley, Michael",Male,190
"Abdelmeged, Breanna",Female,163
"Kanapilly, A'Jahn",Male,162
"Hood, Dlisa",Female,165
"Beall, Emily",Female,164
"Secules, Joanna",Female,162
"Truitt, Christopher",Male,182
"Garcia, Cashmire",Female,166
"Darnell, Lurline",Female,152
"Summers, Heather",Female,159
"Delgado, Lia",Female,168
"Johnson, Nallely",Female,164
"Jackson, Austin",Male,178
"Garcia-Bujanda, Bria",Female,149
"Ventura-Ball, Seline",Female,168
"Retana, Reyana",Female,160
"Ojeda, Essence",Female,155
"Impson, Tiara",Female,151
"Hsu, Shawnell",Male,188
"Gores, Demetrius",Male,188
"Graham, Yung",Female,158
"Heiman, Maria",Female,172
"Stovall, Taraleah",Female,177
"Soria-Mendoza, Emily",Female,156
"David, Savannah",Female,168
"Pisano, Sherleen",Female,163
"Brye, Luis",Male,179
"Wedow, Helena",Female,150
"Herbert, Gerardo",Male,168
"Melick, Nicholas",Male,182
"Murphy, Daniel",Male,175
"Jensen, Victoria",Female,173
"Moua, Mark",Male,185
"Sudendra, Frank",Male,175
"Vasquez, Kyeira",Female,158
"Jackson, Colton",Male,188
"Tram, Christopher",Male,177
"Adams, Walter",Male,174
"Doht, Sunny",Male,185
"Bell, Andrea",Female,158
"Lenker, Gabrielle",Female,168
"Georg, Gustavo",Male,172
"Benson, Stephon",Male,177
"Kaiser, Joseph",Male,184
"Torres Jr, Carousel",Female,166
"Jones Jr, Devin",Male,179
"Jones, Anthony",Male,183
"Simpson II, Chance",Male,183
"Engineer, Aarmond",Male,171
"Perez Dominguez, Tylar",Female,182
"Gammon, Deavin",Male,180
"Elkins, Elizabeth",Female,175
"Hicks Sims, Raymond",Male,176
"Mosqueda Moncada, Marissa",Female,162
"Koch, Lucero",Female,164
"Yanez, Celyn",Female,148
"Casillas, Maggie",Female,150
"Jacobo, Sharwagya",Female,160
"Li, Billy",Male,180
"Culotta, Jarae",Female,162
"Lucero, Gopi",Female,160
"Motley, Steven",Male,166
"Estrada, Taylor",Female,167
"Lacuesta, Bryan",Male,184
"Ellis, Trina",Female,156
"Doyle, Nidesh",Male,176
"Badhesha, Halloka",Male,178
"Gee-Taylor, Carlo",Male,167
"Dee-Hamilton, Mikal",Male,189
"Pena, Pakou",Female,160
"Johnson, Nicholas",Male,180
"Weaver, Braedon",Male,188
"Kim, Jonathan",Male,177
"Molina, Marie",Female,169
"Lowe, Llewelgene",Male,174
"Sisa, Levon",Male,170
"Ridgeway, Maria",Female,159
"Baker, Troy",Male,176
"Diaz, Carmen",Female,159
"Cisneros, Jade",Female,155
"Li, Bao",Male,183
"Mock, Ryan",Male,179
"Anderson, Ivan",Male,185
"Alexander, Marrissa",Female,172
"Gastineau, Tiana",Female,169
"Mars, Caleb",Male,174
"Lytle, Sofia",Female,157
"Truax, Tias",Male,189
"Turner, Sierra",Female,171
"Lara, Tessa",Female,163
"Johnson, Caren",Female,157
"Galindo-Marquez, Alexandra",Female,167
"Koos, Angel",Female,165
"Franko, Von",Male,189
"Eang, Michael",Male,167
"Jamison, Ann",Female,170
"Wood, Bielca",Female,171
"Demmer-White, Gilbert",Male,178
"Nguyen, Alan",Male,183
"Glommen, Danelle",Female,162
"Walker, Nyssa",Female,159
"Aguilar, Shannon",Female,172
"Garcia, Jazmin",Female,146
"Enriquez, Lea",Female,171
"Kolanowski, Johnna",Female,174
"Reed, Shane",Male,191
"Brown, Danielle",Female,162
"Torres Acosta, Marisa",Female,168
"Lopez-Martinez, Caitlyn",Female,172
"Heleman, Marycruz",Female,148
"Ullrich, Jasmine",Female,168
"Abell-Payne, Erin",Female,165
"Siers, Ian",Male,194
"Walton, Devon",Male,170
"Nguyen, Kenny",Male,188
"Baker, Breanna",Female,165
"Frothingham, Christine",Female,163
"Sanchez, Clintasia",Female,178
"Reilly, Bertie",Male,184
"Lehndorff, Tila",Female,159
"Solano, April",Female,160
"Caro, Lorna",Female,168
"Mcneil, Hernan",Male,171
"Chavez, Marcus",Male,181
"Aldava, Classie",Female,168
"Tran, Dong",Male,166
"Vo, Oscar",Male,183
"Pico, Sidney",Male,189
"Grantham, Angelica",Female,159
"Gambor, Maxwell",Male,183
"Roebke, Courtney",Female,155
"Chotinun, Lael",Male,177
"Fagins, Carlos",Male,167
"Hong, De'Jour",Male,183
"Tahlo, Steven",Male,183
"Yarbrough, Jose",Male,173
"Moy, Alexander",Male,179
"Van, Mahamud",Male,187
"Muchi, Richard",Male,175
"Rudd, Jasmine",Female,174
"Sardello, Kourtni",Female,161
"Huntington, Salvatore",Male,169
"Simkins, Claudia",Female,166
"Roberts, Catherine",Female,159
"Parker, Deion",Male,171
"Pradhan, Tanner",Male,166
"Rodriguez, Arianna",Female,161
"Peterson, Filmon",Male,169
"Turner, Austin",Male,182
"Sisa, Hugo",Male,185
"Ruiz-Garcia, Tierra",Female,158
"Martin, Victoria",Female,163
"Rodriguez, Lan",Female,170
"Ruiz, Kathryn",Female,159
"Mora, Katherine",Female,160
"Enriquez Lafebre, Rochanda",Female,173
"Kee, Mark",Male,167
"Carrillo-Rivero, Eun",Female,171
"Elliott, Brandi",Female,157
"Lane, Arias",Female,164
"Feng, Kevin",Male,180
"Smith, Patrick",Male,175
"Oakes, Yesica",Female,152
"Rael, Diana",Female,168
"Williams, Abdinasir",Male,175
"Diaz-Gutierrez, Ventoria",Female,162
"Bagaporo, Navajyoti",Male,179
"Krumtum, Ana",Female,164
"Morales, Andy",Male,186
"Montoya, Inah Carmela",Female,170
"Harrier, Jacob",Male,174
"Chandler, Amanda",Female,156
"Roy, Mackenzie",Female,166
"Castaneda, Julia",Female,166
"Franklin, Andrew",Male,160
"Pert, Keisha",Female,161
"Anderson, Isreal",Male,180
"Sawyer, Michael",Male,175
"Williams, Christopher",Male,169
"Pallan, Derek",Male,166
"Charlie, Devin",Male,181
"Tewelde, Selena",Female,160
"Berzins, Antonio",Male,176
"Avorque, Roman",Male,188
"Bartling, Isaiah",Male,174
"Rendon, Beth",Female,169
"Bellender, Lexly",Male,179
"Gurule, Ebony",Female,140
"Ha, Edmond",Male,185
"Chuong, Carlton",Male,194
"Urban, Naerissa",Female,162
"Pope, Alexandra",Female,174
"Mccollum, Pal",Male,179
"Bustos, Maria",Female,165
"Germuska, Brittany",Female,165
"Che, Chadron",Male,191
"Costalez, Lindsay",Female,169
"Owens, Chad",Male,187
"Scott, Gabrielle",Female,159
"Pyles, Ruben",Male,185
"Delgado, Anna",Female,168
"Hyde, Patricia",Female,170
"Rogers, Kaelah",Female,164
"Brownrigg, Carsen",Female,167
"Montiel, Carlos",Male,183
"Kitayama, Tyvonn",Male,188
"Hackbarth, Amador",Male,172
"Doud, Michelle",Female,148
"Nakai, Andrew",Male,173
"Mao, Dominic",Male,184
"Orozco-Word, Mariadelcarmen",Female,158
"Salvador, Marshall",Male,186
"Miller, Michael",Male,170
"Craig, Katlyn",Female,143
"Lee, Jose",Male,177
"Lee, Langston",Male,165
"Ng, Stevan",Male,170
"Garcia, Simran",Female,172
"Stevens, Oscar",Male,176
"Roybal, Dana",Female,162
"Garcia, Ethan",Male,191
"Euell, Manuel",Male,181
"Romero, Sylvia",Female,180
"Harrison, Angel",Male,169
"Gardner, Micah",Male,187
"Badgett, Barak",Male,176
"Rozhon, Norma",Female,169
"Lor, Brennen",Male,180
"Aguilar, Zoe",Female,158
"Slinger, Holly",Female,170
"Hillyer, Alondra",Female,174
"Johnson, Victor",Male,186
"Tomsha, Tessa",Female,158
"Johnson, Ryan",Male,193
"Maher, Catina",Female,172
"Kapule, Cidney",Male,182
"Smith-Trent, Jeremy",Male,177
"Lamorie, Abigail",Female,161
"Yin, Timothy",Male,170
"Hai, Phoutthasinh",Male,172
"Stormer Jr, Lloyd",Male,173
"Simpson, Loc",Male,188
"Yeager, Jesus",Male,185
"Beltran, Kiera",Female,171
"Califano, Timika Raeann",Female,168
"Oren, Zion",Female,165
"O'Connor, Bilguun",Male,162
"Gomez-Castillo, Karen",Female,156
"Vakhrusheva, Lindy",Female,170
"Le, Antonio",Male,180
"Flores-Ladas, Tyieshia",Female,178
"Werner, Kenya",Female,163
"Tran, Rayzjaun",Male,181
"Horton, Keith",Male,194
"Mossholder, Terrance",Male,175
"Casares, Kitty",Female,139
"Lorenz, Jakeob",Male,182
"Ramkumar, Farzam",Male,199
"Charles, Abigail",Female,172
"Brown, Matthew",Male,180
"Godinez, Malysha",Female,162
"Manibusan, Seung",Male,186
"Briseno, Maurice",Male,184
"Simpson, Romeo",Male,176
"Lee, Cameron",Male,171
"Pedford, Shane",Male,178
"Lederer, Linda",Female,164
"Watanabe, Maurice",Male,182
"Villani, Jacob",Male,178
"Kaze, Herberto",Male,181
"Maes, Leticia",Female,169
"Kuot Moody, Steven",Male,181
"Mixon, Mark",Male,181
"Clark, Molly",Female,175
"Erekson, Miranda",Female,168
"Bullard, Kylee",Female,160
"Velazquez, Tia",Female,159
"Scott, Enrique",Male,186
"Corona Ibarra, Mary",Female,183
"Graham, Michael",Male,195
"Alonzo, Dominique",Female,175
"Pereyra, Dominick",Male,164
"Silva, Tina",Female,157
"Davidson, Shelby",Female,176
"Quintana, Janelle",Female,150
"Salcedo, Azelia",Female,162
"Alirez, Lanea",Female,170
"Perryman, Ana",Female,165
"Qualls, Destiny",Female,170
"Reed, Cody",Male,184
"Van, Hugh",Male,180
"Gantner, Diana",Female,162
"Song, Demetrius",Male,184
"Willard, Felicia",Female,168
"Hsu, Stefan",Male,174
"Pannotayan, Daniel",Male,156
"Robinson, Jonathan",Male,179
"Fletcher-Pettis, Grayden",Male,172
"Valdez, Kelsey",Female,175
"Canales, Gabriale",Female,167
"Hazelman, Shahzad",Male,187
"Zhivotovsky, Bridget",Female,170
"Ortega, Alexis",Female,163
"Ouk, Edwin",Male,176
"Fields, Devon",Male,183
"Tarango Regalado, Kristin",Female,162
"Coria, Tiana",Female,163
"Gallegos, Kathryn",Female,167
"Wu, Anthony",Male,184
"Hightower, Queen",Female,168
"Ramirez, Rebecca",Female,159
"Rupley, Brandon",Male,185
"Mccasland, Laurel",Female,161
"Ybarra, Kathryn",Female,163
"Magana, Joelle",Female,168
"Herrera, Phuong",Female,164
"Craven, Salvador",Male,176
"Robinson, Isaiah",Male,173
"Pervis, Tiana",Female,154
"Hurtado, Mary",Female,167
"Imran, Mychael",Male,179
"Caramillo, Tabeion",Male,177
"Kim, Dinh",Male,176
"Chairez-Moreno, Tiarra",Female,166
"Avila, Heidi",Female,175
"Neuhalfen, Kristen",Female,160
"Payne Dunkleberger, Leana",Female,156
"Nguyen, Jude",Male,176
"Martinez, Carolina",Female,172
"Hopkins, Brianna",Female,157
"Chong, Sione",Male,173
"Wescott, Andres",Male,195
"Wadsworth, Alvaro",Male,186
"Meza Haro, Emilia",Female,164
"Johnson, Catrina",Female,166
"Moore, Ashley",Female,166
"Dennis, Thomas",Male,179
"Shelley, Leslie",Female,170
"Ozawald, Mariah",Female,165
"Tran, Somsanouk",Male,171
"So, Levi",Male,171
"Vongphackdy, Andrew",Male,177
"Ancheta, Rdale",Male,189
"Everett, Christina",Female,161
"Babcock, Marcus",Male,164
"Rem, Michael",Male,171
"Chen, Kenji",Male,180
"Lee, David",Male,176
"Videgar, Laura",Female,171
"Castro Manibusan, Vizier",Male,197
"Fisher, Gerardo",Male,172
"Gezaw, Mercelia",Female,155
"Johnson, Frances",Female,160
"Marsh, Daniel",Male,173
"Wilson, Mason",Male,195
"Shelton, Temisha",Female,161
"Pyykkonen, Anaissa",Female,153
"Hwang, Parismonte",Male,176
"Jamison, William",Male,176
"San Pedro, Gene",Male,186
"Holguin-Lopez, Natalia",Female,155
